"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"857","hattrem","せいしゅくポケモン",,"정숙포켓몬","肅靜寶可夢","Pokémon Serein","Ruhe-Pokémon","Pokémon Serenidad","Pokémon Quiete","Serene Pokémon","せいしゅくポケモン","肃静宝可梦"
"858","hatterene","せいじゃくポケモン",,"정적포켓몬","寂靜寶可夢","Pokémon Silencieux","Stille-Pokémon","Pokémon Silencio","Pokémon Silenzio","Silent Pokémon","せいじゃくポケモン","寂静宝可梦"
"859","impidimp","いじわるポケモン",,"꾀부리기포켓몬","捉弄寶可夢","Pokémon Malin","Hinterlist-Pokémon","Pokémon Astuto","Pokémon Scaltro","Wily Pokémon","いじわるポケモン","捉弄宝可梦"
"860","morgrem","しょうわるポケモン",,"성악포켓몬","壞心眼寶可夢","Pokémon Scélérat","Schelm-Pokémon","Pokémon Malicioso","Pokémon Furbizia","Devious Pokémon","しょうわるポケモン","坏心眼宝可梦"
"861","grimmsnarl","ビルドアップポケモン",,"벌크업포켓몬","健美寶可夢","Pokémon Gonflette","Muskelaufbau-Pokémon","Pokémon Voluminoso","Pokémon Granfisico","Bulk Up Pokémon","ビルドアップポケモン","健美宝可梦"
"862","obstagoon","ていしポケモン",,"정지포켓몬","停止寶可夢","Pokémon Barrage","Barrikaden-Pokémon","Pokémon Bloqueador","Pokémon Bloccaggio","Blocking Pokémon","ていしポケモン","停止宝可梦"
"863","perrserker","バイキングポケモン",,"바이킹포켓몬","維京寶可夢","Pokémon Viking","Wikinger-Pokémon","Pokémon Vikingo","Pokémon Vichingo","Viking Pokémon","バイキングポケモン","维京宝可梦"
"864","cursola","さんごポケモン",,"산호포켓몬","珊瑚寶可夢","Pokémon Corail","Korallen-Pokémon","Pokémon Coral","Pokémon Corallo","Coral Pokémon","さんごポケモン","珊瑚宝可梦"
"865","sirfetchd","かるがもポケモン",,"청둥오리포켓몬","黃嘴鴨寶可夢","Pokémon Canard Fou","Wildenten-Pokémon","Pokémon Pato Salvaje","Pokémon Selvanatra","Wild Duck Pokémon","かるがもポケモン","黄嘴鸭宝可梦"
"866","mr-rime","コメディアンポケモン",,"코미디언포켓몬","喜劇演員寶可夢","Pokémon Comédien","Komiker-Pokémon","Pokémon Cómico","Pokémon Comico","Comedian Pokémon","コメディアンポケモン","喜剧演员宝可梦"
"867","runerigus","おんねんポケモン",,"원념포켓몬","怨念寶可夢","Pokémon Rancune","Gram-Pokémon","Pokémon Resquemor","Pokémon Rancore","Grudge Pokémon","おんねんポケモン","怨念宝可梦"
"868","milcery","クリームポケモン",,"크림포켓몬","鮮奶油寶可夢","Pokémon Crème","Sahne-Pokémon","Pokémon Nata","Pokémon Pannafresca","Cream Pokémon","クリームポケモン","鲜奶油宝可梦"
"869","alcremie","クリームポケモン",,"크림포켓몬","鮮奶油寶可夢","Pokémon Crème","Sahne-Pokémon","Pokémon Nata","Pokémon Pannafresca","Cream Pokémon","クリームポケモン","鲜奶油宝可梦"
"870","falinks","じんけいポケモン",,"진형포켓몬","陣形寶可夢","Pokémon Escadron","Formations-Pokémon","Pokémon Formación","Pokémon Schieramento","Formation Pokémon","じんけいポケモン","阵形宝可梦"
"871","pincurchin","うにポケモン",,"성게포켓몬","海膽寶可夢","Pokémon Oursin","Seeigel-Pokémon","Pokémon Erizo de Mar","Pokémon Echino","Sea Urchin Pokémon","うにポケモン","海胆宝可梦"
"872","snom","いもむしポケモン",,"애벌레포켓몬","蟲寶寶寶可夢","Pokémon Ver","Wurm-Pokémon","Pokémon Gusano","Pokémon Baco","Worm Pokémon","いもむしポケモン","虫宝宝宝可梦"
"873","frosmoth","こおりがポケモン",,"얼음나방포켓몬","冰蛾寶可夢","Pokémon Mite Givre","Eismotten-Pokémon","Pokémon Polillahielo","Pokémon Gelofalena","Frost Moth Pokémon","こおりがポケモン","冰蛾宝可梦"
"874","stonjourner","きょせきポケモン",,"거석포켓몬","巨石寶可夢","Pokémon Mégalithe","Megalithen-Pokémon","Pokémon Megalito","Pokémon Megalito","Big Rock Pokémon","きょせきポケモン","巨石宝可梦"
"875","eiscue","ペンギンポケモン",,"펭귄포켓몬","企鵝寶可夢","Pokémon Pingouin","Pinguin-Pokémon","Pokémon Pingüino","Pokémon Pinguino","Penguin Pokémon","ペンギンポケモン","企鹅宝可梦"
"876","indeedee","かんじょうポケモン",,"감정포켓몬","感情寶可夢","Pokémon Émotion","Emotions-Pokémon","Pokémon Sensorio","Pokémon Emozione","Emotion Pokémon","かんじょうポケモン","感情宝可梦"
"877","morpeko","にめんポケモン",,"양면포켓몬","雙面寶可夢","Pokémon Volt Face","Alter Ego-Pokémon","Pokémon Dos Caras","Pokémon Doppiafaccia","Two-Sided Pokémon","にめんポケモン","双面宝可梦"
"878","cufant","どうぞうポケモン",,"동상포켓몬","像銅寶可夢","Pokémon Pachycuivre","Kupferfant-Pokémon","Pokémon Broncefante","Pokémon Bronzofante","Copperderm Pokémon","どうぞうポケモン","像铜宝可梦"
"879","copperajah","どうぞうポケモン",,"동상포켓몬","像銅寶可夢","Pokémon Pachycuivre","Kupferfant-Pokémon","Pokémon Broncefante","Pokémon Bronzofante","Copperderm Pokémon","どうぞうポケモン","像铜宝可梦"
"880","dracozolt","かせきポケモン",,"화석포켓몬","化石寶可夢","Pokémon Fossile","Fossil-Pokémon","Pokémon Fósil","Pokémon Fossile","Fossil Pokémon","かせきポケモン","化石宝可梦"
"881","arctozolt","かせきポケモン",,"화석포켓몬","化石寶可夢","Pokémon Fossile","Fossil-Pokémon","Pokémon Fósil","Pokémon Fossile","Fossil Pokémon","かせきポケモン","化石宝可梦"
"882","dracovish","かせきポケモン",,"화석포켓몬","化石寶可夢","Pokémon Fossile","Fossil-Pokémon","Pokémon Fósil","Pokémon Fossile","Fossil Pokémon","かせきポケモン","化石宝可梦"
"883","arctovish","かせきポケモン",,"화석포켓몬","化石寶可夢","Pokémon Fossile","Fossil-Pokémon","Pokémon Fósil","Pokémon Fossile","Fossil Pokémon","かせきポケモン","化石宝可梦"
"884","duraludon","ごうきんポケモン",,"합금포켓몬","合金寶可夢","Pokémon Alliage","Legierungs-Pokémon","Pokémon Aleación","Pokémon Metallolega","Alloy Pokémon","ごうきんポケモン","合金宝可梦"
"885","dreepy","うらめしポケモン",,"원망포켓몬","哀怨寶可夢","Pokémon Âme Errante","Missgunst-Pokémon","Pokémon Resentido","Pokémon Risentimento","Lingering Pokémon","うらめしポケモン","哀怨宝可梦"
"886","drakloak","せわやくポケモン",,"돌보미포켓몬","保姆寶可夢","Pokémon Baby-sitter","Betreuer-Pokémon","Pokémon Cuidador","Pokémon Sostegno","Caretaker Pokémon","せわやくポケモン","保姆宝可梦"
"887","dragapult","ステルスポケモン",,"스텔스포켓몬","隱形寶可夢","Pokémon Furtif","Tarnkünstler-Pokémon","Pokémon Furtivo","Pokémon Furtivo","Stealth Pokémon","ステルスポケモン","隐形宝可梦"
"888","zacian","つわものポケモン",,"강자포켓몬","強者寶可夢","Pokémon Valeureux","Krieger-Pokémon","Pokémon Guerrero","Pokémon Guerriero","Warrior Pokémon","つわものポケモン","强者宝可梦"
"889","zamazenta","つわものポケモン",,"강자포켓몬","強者寶可夢","Pokémon Valeureux","Krieger-Pokémon","Pokémon Guerrero","Pokémon Guerriero","Warrior Pokémon","つわものポケモン","强者宝可梦"
"890","eternatus","キョダイポケモン",,"거대포켓몬","超極巨寶可夢","Pokémon Giga","Giganten-Pokémon","Pokémon Gigantesco","Pokémon Gigante","Gigantic Pokémon","キョダイポケモン","超极巨宝可梦"
"891","kubfu","けんぽうポケモン",,"권법포켓몬","拳法寶可夢","Pokémon Kung-fu","Kung-Fu-Pokémon","Pokémon Kung-fu","Pokémon Kung Fu","Wushu Pokémon","けんぽうポケモン","拳法宝可梦"
"892","urshifu","けんぽうポケモン",,"권법포켓몬","拳法寶可夢","Pokémon Kung-fu","Kung-Fu-Pokémon","Pokémon Kung-fu","Pokémon Kung Fu","Wushu Pokémon","けんぽうポケモン","拳法宝可梦"
"893","zarude","わるざるポケモン",,"나쁜원숭이포켓몬","惡猿寶可夢","Pokémon Vilain Singe","Finsteraffen-Pokémon","Pokémon Simiestro","Pokémon Scimmialigna","Rogue Monkey Pokémon","わるざるポケモン","恶猿宝可梦"
"894","regieleki","エレクトロンポケモン",,"일렉트론포켓몬","電子寶可夢","Pokémon Électron","Elektronen-Pokémon","Pokémon Electrón","Pokémon Elettrone","Electron Pokémon","エレクトロンポケモン","电子宝可梦"
"895","regidrago","りゅうぎょくポケモン",,"용옥포켓몬","龍玉寶可夢","Pokémon Boule Dragon","Drachenkugel-Pokémon","Pokémon Dragosfera","Pokémon Dracosfera","Dragon Orb Pokémon","りゅうぎょくポケモン","龙玉宝可梦"
"896","glastrier","あばれうまポケモン",,"사나운말포켓몬","烈馬寶可夢","Pokémon Cheval Rétif","Wildblut-Pokémon","Pokémon Corcel Feroz","Pokémon Furiequino","Wild Horse Pokémon","あばれうまポケモン","烈马宝可梦"
"897","spectrier","しゅんばポケモン",,"빠른말포켓몬","駿馬寶可夢","Pokémon Cheval Vif","Flinkblut-Pokémon","Pokémon Corcel Veloz","Pokémon Sveltequino","Swift Horse Pokémon","しゅんばポケモン","骏马宝可梦"
"898","calyrex","キングポケモン",,"킹포켓몬","國王寶可夢","Pokémon Roi","Königs-Pokémon","Pokémon Rey","Pokémon Re","King Pokémon","キングポケモン","国王宝可梦"
"899","wyrdeer","おおツノポケモン",,"큰뿔포켓몬","大角寶可夢","Pokémon Maxi Corne","Vielender-Pokémon",,"Pokémon Grancorno","Big Horn Pokémon","おおツノポケモン","大角宝可梦"
"900","kleavor","まさかりポケモン",,"큰도끼포켓몬","斧鉞寶可夢","Pokémon Hache","Axt-Pokémon",,"Pokémon Scure","Axe Pokémon","まさかりポケモン","斧钺宝可梦"
"901","ursaluna","でいたんポケモン",,"이탄포켓몬","泥炭寶可夢","Pokémon Tourbe","Torf-Pokémon",,"Pokémon Torba","Peat Pokémon","でいたんポケモン","泥炭宝可梦"
"902","basculegion","おおうおポケモン",,"큰물고기포켓몬","大魚寶可夢","Pokémon Poissigrand","Großfisch-Pokémon",,"Pokémon Pescegrosso","Big Fish Pokémon","おおうおポケモン","大鱼宝可梦"
"903","sneasler","クライミングポケモン",,"클라이밍포켓몬","攀崖寶可夢","Pokémon Grimpeur","Kletterei-Pokémon",,"Pokémon Scalata","Free Climb Pokémon","クライミングポケモン","攀崖宝可梦"
"904","overqwil","けんざんポケモン",,"침붕포켓몬몬","劍山寶可夢","Pokémon Épineux","Tausenddorn-Pokémon",,"Pokémon Spinoso","Pin Cluster Pokémon","けんざんポケモン","剑山宝可梦"
"905","enamorus","あいぞうポケモン",,"애증포켓몬","愛憎寶可夢","Pokémon Hainamour","Hassliebe-Pokémon",,"Pokémon Amoreodio","Love-Hate Pokémon","あいぞうポケモン","爱憎宝可梦"
"906","sprigatito","くさねこポケモン",,"풀고양이포켓몬","草貓寶可夢","Chat Plante",,,,"Grass Cat Pokémon",,"草猫宝可梦"
"907","floragato","くさねこポケモン",,"풀고양이포켓몬","草貓寶可夢","Chat Plante",,,,"Grass Cat Pokémon",,"草猫宝可梦"
"908","meowscarada","マジシャンポケモン",,"매지션포켓몬","魔術師寶可夢","Magicien","Magier",,,"Magician Pokémon",,"魔术师宝可梦"
"909","fuecoco","ほのおワニポケモン",,"불꽃악어포켓몬","火鱷寶可夢","Croco Feu","Feuerkroko",,,"Fire Croc Pokémon",,"火鳄宝可梦"
"910","crocalor","ほのおワニポケモン",,"불꽃악어포켓몬","火鱷寶可夢","Croco Feu","Feuerkroko",,,"Fire Croc Pokémon",,"火鳄宝可梦"
"911","skeledirge","シンガーポケモン",,"싱어포켓몬","歌手寶可夢","Chanteur","Sänger",,,"Singer Pokémon",,"歌手宝可梦"
"912","quaxly","こがもポケモン",,"꼬마오리포켓몬","小鴨寶可夢","Caneton","Jungente",,,"Duckling Pokémon",,"小鸭宝可梦"
"913","quaxwell","レッスンポケモン",,"레슨포켓몬","習藝寶可夢","Leçon","Übung",,,"Practicing Pokémon",,"习艺宝可梦"
"914","quaquaval","ダンサーポケモン",,"댄서포켓몬","舞者寶可夢","Danseur","Tänzer",,,"Dancer Pokémon",,"舞者宝可梦"
"915","lechonk","ぶたポケモン",,"돼지포켓몬","豬寶可夢","Pourceau","Schwein",,,"Hog Pokémon",,"猪宝可梦"
"916","oinkologne","ぶたポケモン",,"돼지포켓몬","豬寶可夢","Pourceau","Schwein",,,"Hog Pokémon",,"猪宝可梦"
"917","tarountula","いとだまポケモン",,"실타래포켓몬","線球寶可夢","Boule de Fil","Fadenkugel",,,"String Ball Pokémon",,"线球宝可梦"
"918","spidops","トラップポケモン",,"트랩포켓몬","陷阱寶可夢","Piège","Falle",,,"Trap Pokémon",,"陷阱宝可梦"
"919","nymble","バッタポケモン",,"메뚜기포켓몬","蝗蟲寶可夢","Sauterelle","Heuschrecke",,,"Grasshopper Pokémon",,"蝗虫宝可梦"
"920","lokix","バッタポケモン",,"메뚜기포켓몬","蝗蟲寶可夢","Sauterelle","Heuschrecke",,,"Grasshopper Pokémon",,"蝗虫宝可梦"
"921","pawmi","ねずみポケモン",,"쥐포켓몬","鼠寶可夢","Souris","Maus",,,"Mouse Pokémon",,"鼠宝可梦"
"922","pawmo","ねずみポケモン",,"쥐포켓몬","鼠寶可夢","Souris","Maus",,,"Mouse Pokémon",,"鼠宝可梦"
"923","pawmot","てあてポケモン",,"손길포켓몬","押掌寶可夢","Pose Paume","Behandlung",,,"Hands-On Pokémon",,"押掌宝可梦"
"924","tandemaus","カップルポケモン",,"커플포켓몬","成對寶可夢","Couple","Paar",,,"Couple Pokémon",,"成对宝可梦"
"925","maushold","ファミリーポケモン",,"패밀리포켓몬","家族寶可夢","Famille","Familie",,,"Family Pokémon",,"家族宝可梦"
"926","fidough","こいぬポケモン",,"강아지포켓몬","小狗寶可夢","Chiot","Welpe",,,"Puppy Pokémon",,"小狗宝可梦"
"927","dachsbun","いぬポケモン",,"개포켓몬","狗寶可夢","Chien","Hund",,,"Dog Pokémon",,"狗宝可梦"
"928","smoliv","オリーブポケモン",,"올리브포켓몬","橄欖寶可夢","Olive","Olive",,,"Olive Pokémon",,"橄榄宝可梦"
"929","dolliv","オリーブポケモン",,"올리브포켓몬","橄欖寶可夢","Olive","Olive",,,"Olive Pokémon",,"橄榄宝可梦"
"930","arboliva","オリーブポケモン",,"올리브포켓몬","橄欖寶可夢","Olive","Olive",,,"Olive Pokémon",,"橄榄宝可梦"
"931","squawkabilly","インコポケモン",,"잉꼬포켓몬","鸚鵡寶可夢","Perroquet","Sittich",,,"Parrot Pokémon",,"鹦鹉宝可梦"
"932","nacli","がんえんポケモン",,"암염포켓몬","岩鹽寶可夢","Halite","Steinsalz",,,"Rock Salt Pokémon",,"岩盐宝可梦"
"933","naclstack","がんえんポケモン",,"암염포켓몬","岩鹽寶可夢","Halite","Steinsalz",,,"Rock Salt Pokémon",,"岩盐宝可梦"
"934","garganacl","がんえんポケモン",,"암염포켓몬","岩鹽寶可夢","Halite","Steinsalz",,,"Rock Salt Pokémon",,"岩盐宝可梦"
"935","charcadet","ひのこポケモン",,"불의아이포켓몬","小火星寶可夢","Enfant Feu","Feuerkind",,,"Fire Child Pokémon",,"小火星宝可梦"
"936","armarouge","ひのせんしポケモン",,"불의전사포켓몬","火戰士寶可夢","Feu Guerrier","Feuerrüstung",,,"Fire Warrior Pokémon",,"火战士宝可梦"
"937","ceruledge","ひのけんしポケモン",,"불의검사포켓몬","火劍士寶可夢","Feu Bretteur","Feuerklingen",,,"Fire Blades Pokémon",,"火剑士宝可梦"
"938","tadbulb","でんきおたまポケモン",,"전기올챙이포켓몬","電蝌蚪寶可夢","Électêtard","Stromquappe",,,"EleTadpole Pokémon",,"电蝌蚪宝可梦"
"939","bellibolt","でんきがえるポケモン",,"전기개구리포켓몬","電蛙寶可夢","Élecrapaud","Stromfrosch",,,"EleFrog Pokémon",,"电蛙宝可梦"
"940","wattrel","うみつばめポケモン",,"바다제비포켓몬","海燕寶可夢","Océanite","Sturmvogel",,,"Storm Petrel Pokémon",,"海燕宝可梦"
"941","kilowattrel","ぐんかんどりポケモン",,"군함조포켓몬","軍艦鳥寶可夢","Frégate","Fregattvogel",,,"Frigatebird Pokémon",,"军舰鸟宝可梦"
"942","maschiff","わかぞうポケモン",,"애송이포켓몬","小輩寶可夢","Jeunot","Halbstark",,,"Rascal Pokémon",,"小辈宝可梦"
"943","mabosstiff","おやぶんポケモン",,"두목포켓몬","大佬寶可夢","Parrain","Oberhaupt",,,"Boss Pokémon",,"大佬宝可梦"
"944","shroodle","どくねずみポケモン",,"독쥐포켓몬","毒鼠寶可夢","Souris Venin","Giftmaus",,,"Toxic Mouse Pokémon",,"毒鼠宝可梦"
"945","grafaiai","どくざるポケモン",,"독원숭이포켓몬","毒猴寶可夢","Singe Venin","Giftaffe",,,"Toxic Monkey Pokémon",,"毒猴宝可梦"
"946","bramblin","ころがりぐさポケモン",,"회전초포켓몬","滾草寶可夢","Virevoltant","Rollgras",,,"Tumbleweed Pokémon",,"滚草宝可梦"
